ano;regiao;pop_faixas;em;acesso_esgoto;pbf;desocupados;informalidade;municipio_rural
2017;Nordeste;10.000-24.999;14,72;49,74;71,50;77,90;84,11;Urbano
2017;Nordeste;50.000-99.999;27,96;73,77;72,63;93,29;33,94;Urbano
2017;Nordeste;5.000-9.999;5,00;27,49;83,41;94,19;100,00;Urbano
2017;Nordeste;10.000-24.999;22,18;82,41;77,48;86,10;77,03;Urbano
2017;Nordeste;10.000-24.999;30,59;69,93;66,72;81,56;84,56;Urbano
2017;Nordeste;10.000-24.999;21,74;76,73;92,00;87,50;90,91;Urbano
2017;Nordeste;5.000-9.999;17,95;2,63;82,71;97,37;0,00;Urbano
2017;Nordeste;50.000-99.999;25,85;93,06;55,03;82,21;60,05;Urbano
2017;Nordeste;25.000-49.999;13,79;9,09;87,51;76,59;70,25;Rural
2017;Nordeste;10.000-24.999;22,22;42,33;65,64;95,89;50,00;Urbano
2017;Nordeste;10.000-24.999;11,54;79,86;80,32;79,43;80,65;Urbano
2017;Nordeste;10.000-24.999;22,22;42,94;76,47;88,32;56,25;Urbano
2017;Nordeste;25.000-49.999;23,01;14,79;79,29;77,04;60,77;Rural
2017;Nordeste;10.000-24.999;29,53;88,15;75,73;80,93;82,73;Urbano
2017;Nordeste;10.000-24.999;35,85;2,82;71,59;78,88;82,61;Rural
2017;Nordeste;10.000-24.999;12,26;45,34;84,96;81,92;88,11;Urbano
2017;Nordeste;5.000-9.999;75,00;12,59;86,42;93,64;90,91;Rural
2017;Nordeste;50.000-99.999;22,02;49,36;68,03;77,23;65,33;Urbano
2017;Nordeste;25.000-49.999;20,03;35,45;58,71;94,22;20,83;Urbano
2017;Nordeste;25.000-49.999;29,39;44,76;72,19;85,44;79,88;Rural
2017;Nordeste;10.000-24.999;16,95;3,87;81,55;86,96;54,17;Rural
2017;Nordeste;5.000-9.999;11,76;1,17;89,50;90,26;92,86;Rural
2017;Nordeste;A partir de 100.000;18,30;79,89;62,78;81,65;66,75;Urbano
2017;Nordeste;25.000-49.999;19,58;32,04;82,53;75,82;33,54;Rural
2017;Nordeste;10.000-24.999;14,29;25,06;72,58;83,71;26,09;Rural
2017;Nordeste;10.000-24.999;37,01;1,65;74,91;75,64;29,19;Urbano
2017;Nordeste;A partir de 100.000;28,43;70,98;75,13;76,27;76,27;Urbano
2017;Nordeste;5.000-9.999;17,65;35,38;83,84;86,52;83,33;Rural
2017;Nordeste;5.000-9.999;16,67;79,39;82,42;92,86;75,00;Urbano
2017;Nordeste;Até 4.999;45,00;19,17;63,33;89,80;20,00;Rural
2017;Nordeste;10.000-24.999;16,92;13,54;74,49;65,57;51,09;Rural
2017;Nordeste;Até 4.999;36,84;28,23;81,45;98,11;0,00;Rural
2017;Nordeste;5.000-9.999;18,75;10,88;88,28;95,54;0,00;Rural
2017;Nordeste;25.000-49.999;35,71;1,94;79,39;74,39;22,44;Rural
2017;Nordeste;10.000-24.999;19,44;38,96;75,97;77,04;79,55;Urbano
2017;Nordeste;25.000-49.999;44,89;14,84;67,75;84,92;27,83;Rural
2017;Nordeste;A partir de 100.000;22,24;12,02;75,92;72,25;79,76;Urbano
2017;Nordeste;10.000-24.999;18,42;82,46;76,77;87,63;65,00;Urbano
2017;Nordeste;25.000-49.999;40,44;14,35;74,41;83,55;44,10;Rural
2017;Nordeste;5.000-9.999;32,26;1,24;93,19;93,80;100,00;Rural
2017;Nordeste;10.000-24.999;33,33;94,20;68,12;90,62;33,33;Urbano
2017;Nordeste;5.000-9.999;33,33;66,53;74,60;90,10;66,67;Urbano
2017;Nordeste;10.000-24.999;32,14;45,12;80,19;76,23;33,33;Rural
2017;Nordeste;10.000-24.999;26,83;1,62;86,81;95,70;80,00;Rural
2017;Nordeste;10.000-24.999;17,14;2,84;78,91;81,48;66,67;Rural
2017;Nordeste;25.000-49.999;26,95;2,62;67,60;83,48;66,27;Urbano
2017;Nordeste;25.000-49.999;34,71;33,91;82,62;69,52;75,67;Rural
2017;Nordeste;10.000-24.999;15,61;3,03;89,32;87,64;95,38;Rural
2017;Nordeste;10.000-24.999;26,42;26,27;84,82;96,63;100,00;Urbano
2017;Nordeste;25.000-49.999;34,67;35,57;65,18;77,68;76,59;Urbano
2017;Nordeste;10.000-24.999;26,67;2,64;84,75;80,71;62,96;Rural
2017;Nordeste;10.000-24.999;27,45;48,05;67,67;75,42;81,64;Urbano
2017;Nordeste;10.000-24.999;23,43;37,56;71,05;80,59;60,61;Urbano
2017;Nordeste;10.000-24.999;24,14;0,60;82,74;90,71;87,50;Urbano
2017;Nordeste;25.000-49.999;21,33;2,28;84,47;84,04;30,59;Rural
2017;Nordeste;5.000-9.999;26,47;1,74;91,99;88,43;80,00;Urbano
2017;Nordeste;25.000-49.999;27,93;21,67;72,26;78,89;50,64;Rural
2017;Nordeste;10.000-24.999;34,48;26,91;73,70;98,50;0,00;Rural
2017;Nordeste;25.000-49.999;27,12;18,14;64,29;75,10;74,39;Urbano
2017;Nordeste;10.000-24.999;34,18;24,59;87,23;90,54;27,85;Rural
2017;Nordeste;5.000-9.999;42,11;15,58;69,85;91,01;75,00;Rural
2017;Nordeste;10.000-24.999;35,00;4,97;88,22;88,10;50,00;Rural
2017;Nordeste;25.000-49.999;28,93;13,59;82,53;95,85;2,86;Urbano
2017;Nordeste;10.000-24.999;20,00;36,08;74,84;82,42;43,75;Rural
2017;Nordeste;25.000-49.999;26,75;52,21;76,25;75,81;88,51;Urbano
2017;Nordeste;10.000-24.999;27,91;15,41;86,27;79,25;64,29;Rural
2017;Nordeste;10.000-24.999;9,76;51,73;81,21;97,39;0,00;Rural
2017;Nordeste;5.000-9.999;15,00;70,37;78,31;89,53;66,67;Urbano
2017;Nordeste;5.000-9.999;16,67;43,08;73,85;86,84;80,00;Rural
2017;Nordeste;5.000-9.999;25,00;2,07;84,83;88,33;66,67;Rural
2017;Nordeste;10.000-24.999;27,99;1,66;81,89;85,10;49,70;Rural
2017;Nordeste;25.000-49.999;32,31;9,15;74,58;79,29;77,35;Urbano
2017;Nordeste;10.000-24.999;18,60;35,92;85,18;94,79;56,00;Rural
2017;Nordeste;10.000-24.999;35,06;2,03;77,81;79,25;61,57;Rural
2017;Nordeste;5.000-9.999;19,35;9,77;79,32;82,35;42,11;Rural
2017;Nordeste;10.000-24.999;30,91;1,46;87,45;76,85;30,43;Rural
2017;Nordeste;10.000-24.999;17,54;22,93;77,84;86,98;82,35;Rural
2017;Nordeste;25.000-49.999;34,65;2,00;86,96;71,42;87,25;Rural
2017;Nordeste;25.000-49.999;40,12;6,94;75,33;77,94;44,38;Rural
2017;Nordeste;5.000-9.999;16,67;52,54;89,85;97,40;0,00;Urbano
2017;Nordeste;A partir de 100.000;30,23;82,53;75,75;79,17;79,91;Urbano
2017;Nordeste;5.000-9.999;37,93;1,20;88,05;87,50;90,00;Rural
2017;Nordeste;10.000-24.999;13,04;0,52;88,30;77,46;9,62;Rural
2017;Nordeste;25.000-49.999;18,05;0,44;92,79;75,03;95,60;Rural
2017;Nordeste;10.000-24.999;26,19;33,58;78,49;83,10;86,11;Rural
2017;Nordeste;10.000-24.999;4,17;29,74;89,59;72,88;48,39;Rural
2017;Nordeste;10.000-24.999;28,63;23,75;86,95;92,90;66,10;Urbano
2017;Nordeste;10.000-24.999;24,84;3,17;75,42;84,17;66,78;Urbano
2017;Nordeste;25.000-49.999;26,16;52,90;78,55;96,32;60,00;Urbano
2017;Nordeste;25.000-49.999;20,26;69,33;73,59;81,83;77,12;Urbano
2017;Nordeste;10.000-24.999;23,11;1,10;87,60;87,87;72,04;Rural
2017;Nordeste;A partir de 100.000;21,33;61,20;58,33;70,06;69,59;Urbano
2017;Nordeste;10.000-24.999;28,21;75,98;82,58;80,00;100,00;Urbano
2017;Nordeste;25.000-49.999;21,74;1,61;81,30;77,89;77,33;Rural
2017;Nordeste;25.000-49.999;23,60;12,20;85,95;84,92;64,57;Rural
2017;Nordeste;25.000-49.999;36,39;27,18;88,20;84,92;81,00;Rural
2017;Nordeste;25.000-49.999;32,51;0,70;85,45;83,36;71,13;Rural
2017;Nordeste;10.000-24.999;26,28;9,57;84,36;91,31;72,88;Rural
2017;Nordeste;25.000-49.999;27,31;45,62;78,25;81,80;49,70;Urbano
2017;Nordeste;10.000-24.999;38,89;10,84;77,88;89,29;20,00;Rural
2017;Nordeste;10.000-24.999;25,00;1,56;91,65;97,73;64,29;Rural
2017;Nordeste;25.000-49.999;31,42;55,62;70,31;86,05;67,03;Rural
2017;Nordeste;25.000-49.999;39,20;3,87;74,92;82,64;43,95;Rural
2017;Nordeste;10.000-24.999;11,90;3,91;83,33;80,18;42,11;Rural
2017;Nordeste;50.000-99.999;26,83;5,52;81,16;82,25;54,08;Urbano
2017;Nordeste;5.000-9.999;21,62;24,34;84,21;93,80;0,00;Rural
2017;Nordeste;25.000-49.999;28,96;0,86;76,15;82,54;49,30;Urbano
2017;Nordeste;10.000-24.999;28,57;84,59;89,83;67,41;60,98;Urbano
2017;Nordeste;25.000-49.999;37,06;53,90;85,37;74,11;63,34;Urbano
2017;Nordeste;10.000-24.999;15,22;1,48;82,22;81,32;96,43;Rural
2017;Nordeste;A partir de 100.000;20,35;93,19;61,88;73,37;76,39;Urbano
2017;Nordeste;10.000-24.999;24,49;16,09;81,26;86,32;10,34;Rural
2017;Nordeste;25.000-49.999;18,74;23,74;70,52;73,66;89,55;Urbano
2017;Nordeste;Até 4.999;15,00;93,48;78,80;95,12;0,00;Urbano
2017;Nordeste;10.000-24.999;39,13;56,78;96,16;96,02;33,33;Urbano
2017;Nordeste;25.000-49.999;34,18;36,04;80,69;82,21;74,15;Urbano
2017;Nordeste;10.000-24.999;22,22;47,20;80,00;90,82;85,71;Urbano
2017;Nordeste;25.000-49.999;35,50;3,13;76,21;85,60;62,77;Rural
2017;Nordeste;10.000-24.999;38,08;0,12;81,32;84,34;58,17;Rural
2017;Nordeste;25.000-49.999;36,53;6,72;82,76;94,66;63,29;Rural
2017;Nordeste;10.000-24.999;48,57;5,44;78,51;85,52;52,63;Rural
2017;Nordeste;50.000-99.999;26,78;59,37;80,85;81,01;89,03;Urbano
2017;Nordeste;A partir de 100.000;27,55;66,05;65,31;77,45;55,23;Urbano
2017;Nordeste;50.000-99.999;27,40;3,76;69,33;83,24;43,15;Rural
2017;Nordeste;25.000-49.999;29,15;0,41;79,25;95,17;38,03;Rural
2017;Nordeste;5.000-9.999;35,00;60,35;74,45;85,15;53,85;Urbano
2017;Nordeste;10.000-24.999;26,92;53,54;79,04;91,67;42,86;Urbano
2017;Nordeste;10.000-24.999;32,20;1,96;76,67;80,09;64,86;Urbano
2017;Nordeste;10.000-24.999;38,33;7,62;78,13;80,52;56,76;Rural
2017;Nordeste;25.000-49.999;33,23;53,03;78,83;96,57;55,26;Urbano
2017;Nordeste;10.000-24.999;29,70;1,46;77,12;76,94;32,60;Rural
2017;Nordeste;25.000-49.999;15,90;3,62;68,81;91,25;36,26;Rural
2017;Nordeste;5.000-9.999;26,09;75,62;85,87;95,42;80,00;Urbano
2017;Nordeste;10.000-24.999;0,00;34,33;93,13;82,78;82,61;Urbano
2017;Nordeste;25.000-49.999;23,60;58,13;74,76;86,50;68,79;Urbano
2017;Nordeste;10.000-24.999;35,11;1,01;79,21;70,43;80,77;Rural
2017;Nordeste;10.000-24.999;19,70;16,27;85,19;78,26;44,68;Rural
2017;Nordeste;10.000-24.999;44,12;15,85;90,55;89,86;100,00;Urbano
2017;Nordeste;10.000-24.999;45,45;22,37;81,69;90,55;80,00;Rural
2017;Nordeste;25.000-49.999;35,65;1,19;78,58;74,89;35,83;Rural
2017;Nordeste;50.000-99.999;32,57;57,57;69,54;78,38;78,28;Urbano
2017;Nordeste;25.000-49.999;35,82;1,31;71,68;81,52;60,21;Rural
2017;Nordeste;10.000-24.999;24,10;1,02;87,31;98,46;0,00;Rural
2017;Nordeste;50.000-99.999;25,16;39,77;75,36;86,94;81,72;Urbano
2017;Nordeste;10.000-24.999;35,90;0,56;72,07;84,57;62,96;Rural
2017;Nordeste;A partir de 100.000;19,49;65,23;64,58;70,90;75,31;Urbano
2017;Nordeste;10.000-24.999;29,51;21,08;87,03;91,67;87,50;Rural
2017;Nordeste;10.000-24.999;26,92;9,34;85,54;88,19;42,86;Rural
2017;Nordeste;25.000-49.999;38,39;73,45;77,76;85,89;76,52;Urbano
2017;Nordeste;10.000-24.999;17,02;0,54;71,61;80,00;66,67;Rural
2017;Nordeste;5.000-9.999;19,23;27,43;85,84;89,47;44,44;Urbano
2017;Nordeste;10.000-24.999;27,45;25,37;85,85;70,91;60,66;Rural
2017;Nordeste;10.000-24.999;33,33;7,05;89,43;93,07;22,22;Urbano
2017;Nordeste;A partir de 100.000;21,45;76,86;54,59;77,89;65,27;Urbano
2017;Nordeste;5.000-9.999;37,50;4,02;87,05;93,94;0,00;Urbano
2017;Nordeste;10.000-24.999;16,39;11,82;72,46;84,41;74,64;Rural
2017;Nordeste;10.000-24.999;30,43;17,55;87,26;75,56;31,11;Rural
2017;Nordeste;10.000-24.999;25,00;69,59;89,32;92,07;63,64;Urbano
2017;Nordeste;10.000-24.999;24,44;3,68;80,74;80,53;18,75;Rural
2017;Nordeste;25.000-49.999;26,77;38,10;86,21;95,44;53,80;Rural
2017;Nordeste;10.000-24.999;39,67;0,18;80,01;79,18;74,41;Rural
2017;Nordeste;10.000-24.999;28,05;21,83;77,90;80,75;62,50;Rural
2017;Nordeste;10.000-24.999;25,00;73,30;59,70;80,52;88,10;Urbano
2017;Nordeste;10.000-24.999;11,36;62,59;74,60;84,62;94,74;Urbano
2017;Nordeste;10.000-24.999;40,54;3,53;80,57;94,24;26,67;Urbano
2017;Nordeste;10.000-24.999;17,36;10,50;75,87;85,29;80,70;Urbano
2017;Nordeste;10.000-24.999;17,01;42,17;86,63;85,61;89,71;Urbano
2017;Nordeste;10.000-24.999;37,68;2,05;80,60;77,12;9,09;Urbano
2017;Nordeste;50.000-99.999;10,42;51,09;64,50;76,57;75,64;Urbano
2017;Nordeste;10.000-24.999;21,74;36,78;75,48;84,32;70,40;Rural
2017;Nordeste;10.000-24.999;23,53;3,26;82,05;83,33;50,00;Rural
2017;Nordeste;5.000-9.999;5,26;13,27;76,30;83,75;66,67;Urbano
2017;Nordeste;25.000-49.999;17,33;10,53;86,91;93,25;92,60;Urbano
2017;Nordeste;A partir de 100.000;18,47;50,52;54,77;76,96;68,12;Urbano
2017;Nordeste;5.000-9.999;34,62;10,23;70,45;85,32;78,57;Urbano
2017;Nordeste;10.000-24.999;30,00;2,01;83,67;87,42;83,33;Rural
2017;Nordeste;10.000-24.999;11,74;21,40;92,28;92,08;60,43;Rural
2017;Nordeste;25.000-49.999;38,29;2,92;87,88;82,89;71,40;Urbano
2017;Sudeste;5.000-9.999;33,33;67,76;51,97;68,42;66,67;Urbano
2017;Sudeste;5.000-9.999;33,33;44,14;60,69;83,08;44,44;Rural
2017;Sudeste;10.000-24.999;38,36;37,08;87,92;91,42;27,27;Rural
2017;Sudeste;10.000-24.999;42,42;71,67;80,10;82,06;70,00;Urbano
2017;Sudeste;10.000-24.999;27,42;30,87;78,70;87,41;45,45;Urbano
2017;Sudeste;25.000-49.999;43,82;74,29;68,06;82,52;51,79;Urbano
2017;Sudeste;25.000-49.999;22,99;92,83;54,54;74,50;59,74;Urbano
2017;Sudeste;50.000-99.999;21,16;91,92;40,86;80,19;56,70;Urbano
2017;Sudeste;25.000-49.999;24,37;76,00;77,43;76,63;78,82;Urbano
2017;Sudeste;5.000-9.999;35,29;59,60;68,35;90,76;44,44;Urbano
2017;Sudeste;Até 4.999;16,67;24,57;81,14;78,87;57,14;Rural
2017;Sudeste;10.000-24.999;44,07;71,32;68,90;84,33;37,50;Urbano
2017;Sudeste;Até 4.999;40,91;49,37;68,78;84,37;35,71;Rural
2017;Sudeste;5.000-9.999;36,73;27,05;83,40;83,93;54,84;Rural
2017;Sudeste;10.000-24.999;39,13;64,35;53,70;81,52;46,67;Urbano
2017;Sudeste;5.000-9.999;21,43;35,00;60,71;88,46;50,00;Rural
2017;Sudeste;25.000-49.999;38,86;20,31;63,25;86,95;42,94;Urbano
2017;Sudeste;A partir de 100.000;32,89;86,89;44,61;73,60;59,62;Urbano
2017;Sudeste;5.000-9.999;24,14;42,67;54,07;77,59;39,13;Rural
2017;Sudeste;5.000-9.999;42,86;75,79;43,16;79,49;25,00;Urbano
2017;Sudeste;A partir de 100.000;25,16;96,87;49,18;77,53;47,62;Urbano
2017;Sudeste;25.000-49.999;42,11;95,84;34,72;70,54;36,51;Urbano
2017;Sudeste;10.000-24.999;29,17;91,06;45,12;75,00;83,33;Urbano
2017;Sudeste;10.000-24.999;35,16;26,61;80,68;86,83;71,79;Urbano
2017;Sudeste;10.000-24.999;24,32;14,20;82,06;90,03;68,18;Rural
2017;Sudeste;25.000-49.999;35,90;87,89;57,87;79,40;50,00;Urbano
2017;Sudeste;Até 4.999;27,27;83,80;69,83;84,21;57,14;Urbano
2017;Sudeste;A partir de 100.000;31,00;86,94;44,66;76,93;45,96;Urbano
2017;Sudeste;10.000-24.999;36,67;95,52;59,20;83,23;41,18;Urbano
2017;Sudeste;10.000-24.999;47,83;93,75;50,78;83,65;47,06;Urbano
2017;Sudeste;10.000-24.999;43,90;80,59;72,61;95,07;16,67;Urbano
2017;Sudeste;Até 4.999;21,43;46,29;82,10;98,00;100,00;Urbano
2017;Sudeste;A partir de 100.000;37,33;87,13;58,39;76,00;65,78;Urbano
2017;Sudeste;25.000-49.999;13,80;81,94;32,19;77,75;60,25;Urbano
2017;Sudeste;5.000-9.999;29,17;53,59;77,99;79,07;75,00;Rural
2017;Sudeste;25.000-49.999;39,87;64,64;70,85;84,16;69,48;Urbano
2017;Sudeste;50.000-99.999;25,74;93,69;40,63;70,90;50,48;Urbano
2017;Sudeste;5.000-9.999;58,33;51,46;54,85;73,91;43,48;Rural
2017;Sudeste;10.000-24.999;42,31;67,41;75,56;88,89;66,67;Urbano
2017;Sudeste;10.000-24.999;47,06;35,90;52,31;79,73;24,14;Rural
2017;Sudeste;10.000-24.999;41,67;86,95;22,29;78,76;30,30;Urbano
2017;Sudeste;10.000-24.999;41,38;79,46;45,79;74,78;61,29;Urbano
2017;Sudeste;10.000-24.999;25,32;3,29;65,71;89,01;50,00;Urbano
2017;Sudeste;25.000-49.999;48,28;50,28;68,51;81,17;51,95;Urbano
2017;Sudeste;25.000-49.999;22,86;42,77;53,85;82,96;73,91;Urbano
2017;Sudeste;5.000-9.999;31,58;59,81;61,71;80,95;95,24;Urbano
2017;Sudeste;10.000-24.999;32,54;20,48;65,70;80,53;72,57;Urbano
2017;Sudeste;10.000-24.999;35,44;1,81;74,77;89,99;46,53;Urbano
2017;Sudeste;10.000-24.999;59,38;50,88;52,21;78,49;58,82;Urbano
2017;Sudeste;25.000-49.999;40,48;85,80;56,50;78,99;76,00;Urbano
2017;Sudeste;Até 4.999;28,57;66,28;52,91;79,10;42,86;Rural
2017;Sudeste;25.000-49.999;29,63;29,78;47,17;71,58;43,40;Urbano
2017;Sudeste;10.000-24.999;10,87;60,58;42,79;74,85;55,26;Rural
2017;Sudeste;10.000-24.999;41,18;59,20;58,63;86,45;33,33;Urbano
2017;Sudeste;50.000-99.999;27,39;93,17;39,35;71,83;47,73;Urbano
2017;Sudeste;10.000-24.999;30,95;85,62;45,66;84,21;56,52;Urbano
2017;Sudeste;5.000-9.999;12,50;17,09;57,29;85,87;25,00;Urbano
2017;Sudeste;10.000-24.999;17,95;29,37;73,54;79,41;37,50;Urbano
2017;Sudeste;25.000-49.999;37,10;63,70;48,99;86,75;27,95;Urbano
2017;Sudeste;10.000-24.999;26,19;95,77;48,73;89,86;63,64;Urbano
2017;Sudeste;10.000-24.999;40,79;18,00;72,27;89,51;23,81;Urbano
2017;Sudeste;5.000-9.999;43,90;36,80;67,51;79,62;26,67;Rural
2017;Sudeste;10.000-24.999;36,43;36,76;77,72;73,63;89,69;Rural
2017;Sudeste;25.000-49.999;36,28;78,64;60,88;78,10;51,81;Urbano
2017;Sudeste;50.000-99.999;34,36;71,27;48,47;73,59;58,03;Urbano
2017;Sudeste;10.000-24.999;44,12;73,14;58,15;87,09;48,57;Urbano
2017;Sudeste;Até 4.999;23,08;49,58;45,38;78,72;44,44;Rural
2017;Sudeste;10.000-24.999;25,49;67,65;63,87;81,97;38,71;Urbano
2017;Sudeste;10.000-24.999;25,64;84,18;22,39;76,38;61,54;Urbano
2017;Sudeste;25.000-49.999;34,48;88,07;35,61;72,35;64,71;Urbano
2017;Sudeste;10.000-24.999;22,50;70,91;30,05;80,25;51,72;Urbano
2017;Sudeste;10.000-24.999;31,25;83,51;53,00;81,12;50,00;Urbano
2017;Sudeste;50.000-99.999;30,67;96,01;40,61;79,07;47,19;Urbano
2017;Sudeste;5.000-9.999;17,86;26,54;80,92;89,58;64,71;Rural
2017;Sudeste;Até 4.999;35,29;1,37;75,09;79,17;40,91;Rural
2017;Sudeste;5.000-9.999;32,26;68,62;87,69;90,15;57,14;Urbano
2017;Sudeste;10.000-24.999;31,82;14,36;52,97;69,70;64,29;Urbano
2017;Sudeste;5.000-9.999;50,00;58,75;54,38;85,92;35,00;Urbano
2017;Sudeste;5.000-9.999;39,34;42,03;73,17;86,05;30,77;Rural
2017;Sudeste;5.000-9.999;32,65;28,43;74,75;90,85;33,33;Rural
2017;Sudeste;25.000-49.999;32,95;94,76;38,11;68,68;54,08;Urbano
2017;Sudeste;10.000-24.999;43,01;58,47;66,67;78,39;67,50;Urbano
2017;Sudeste;10.000-24.999;50,00;92,33;37,76;67,94;55,00;Urbano
2017;Sudeste;50.000-99.999;9,76;93,71;36,33;92,22;3,13;Urbano
2017;Sudeste;A partir de 100.000;20,04;88,26;28,85;68,69;65,19;Urbano
2017;Sudeste;10.000-24.999;39,13;81,07;76,10;87,50;91,30;Urbano
2017;Sudeste;A partir de 100.000;35,16;91,46;58,33;71,16;68,09;Urbano
2017;Sudeste;25.000-49.999;39,50;15,39;76,86;78,61;43,70;Rural
2017;Sudeste;10.000-24.999;38,30;30,55;65,05;84,29;65,38;Rural
2017;Sudeste;25.000-49.999;48,05;66,57;53,65;80,40;62,22;Urbano
2017;Sudeste;A partir de 100.000;40,58;89,23;49,05;80,52;57,86;Urbano
2017;Sudeste;Até 4.999;20,00;69,23;76,92;95,24;100,00;Urbano
2017;Sudeste;Até 4.999;38,10;81,78;51,94;78,90;56,52;Urbano
2017;Sudeste;10.000-24.999;45,00;67,89;58,26;77,33;64,71;Urbano
2017;Sudeste;5.000-9.999;51,06;9,90;91,93;66,08;55,36;Rural
2017;Sudeste;Até 4.999;26,32;58,16;59,18;74,67;31,25;Urbano
2017;Sudeste;5.000-9.999;34,55;44,42;75,99;93,33;60,00;Urbano
2017;Sudeste;50.000-99.999;35,35;71,80;57,04;80,66;59,40;Urbano
2017;Sudeste;5.000-9.999;32,35;20,16;50,39;76,47;31,58;Rural
2017;Sudeste;5.000-9.999;20,00;88,42;33,68;66,67;72,73;Urbano
2017;Sudeste;10.000-24.999;21,74;95,63;79,48;80,90;58,82;Urbano
2017;Sudeste;25.000-49.999;32,30;69,73;52,29;77,81;60,93;Urbano
2017;Sudeste;Até 4.999;45,45;69,44;56,48;66,67;58,82;Urbano
2017;Sudeste;10.000-24.999;32,95;50,22;71,35;84,59;27,27;Rural
2017;Sudeste;5.000-9.999;26,19;41,88;81,60;97,38;25,00;Urbano
2017;Sudeste;A partir de 100.000;24,30;77,40;32,51;76,38;49,26;Urbano
2017;Sudeste;10.000-24.999;16,67;78,05;29,27;71,95;52,38;Urbano
2017;Sudeste;10.000-24.999;25,58;90,50;41,90;79,25;71,43;Urbano
2017;Sudeste;Até 4.999;31,25;21,21;69,09;89,39;33,33;Rural
2017;Sudeste;25.000-49.999;27,14;79,04;42,83;70,62;40,74;Urbano
2017;Sudeste;10.000-24.999;36,36;82,25;56,31;75,21;86,21;Urbano
2017;Sudeste;10.000-24.999;35,62;48,48;56,71;71,88;22,34;Rural
2017;Sudeste;50.000-99.999;29,40;15,68;59,24;78,64;67,61;Urbano
2017;Sudeste;10.000-24.999;36,71;65,69;65,33;75,29;56,41;Urbano
2017;Sudeste;25.000-49.999;36,68;1,59;68,78;79,46;51,32;Rural
2017;Sudeste;10.000-24.999;53,57;54,74;65,61;79,82;34,78;Urbano
2017;Sudeste;50.000-99.999;22,39;90,78;47,59;73,60;28,57;Urbano
2017;Sudeste;10.000-24.999;45,45;15,16;67,03;79,56;81,82;Urbano
2017;Sudeste;10.000-24.999;28,57;32,90;63,01;75,82;23,08;Rural
2017;Sudeste;50.000-99.999;36,13;91,10;30,24;74,16;47,40;Urbano
2017;Sudeste;5.000-9.999;52,27;71,73;70,02;89,32;57,89;Urbano
2017;Sudeste;10.000-24.999;34,88;91,31;63,62;76,77;62,86;Urbano
2017;Sudeste;Até 4.999;30,77;55,93;72,88;88,30;50,00;Urbano
2017;Sudeste;50.000-99.999;27,39;91,97;45,32;67,18;65,94;Urbano
2017;Sudeste;Até 4.999;27,78;36,20;65,61;83,72;78,57;Rural
2017;Sudeste;A partir de 100.000;31,55;93,87;46,67;72,16;62,51;Urbano
2017;Sudeste;10.000-24.999;35,53;28,68;71,16;85,04;63,33;Rural
2017;Sudeste;25.000-49.999;31,40;79,94;51,27;79,20;57,32;Urbano
2017;Sudeste;5.000-9.999;45,24;31,81;61,60;84,72;12,50;Rural
2017;Sudeste;10.000-24.999;20,29;88,93;39,27;76,65;38,78;Urbano
2017;Sudeste;5.000-9.999;25,00;85,83;49,58;81,05;50,00;Urbano
2017;Sudeste;50.000-99.999;40,84;91,16;38,46;73,52;31,21;Urbano
2017;Sudeste;5.000-9.999;41,46;51,32;39,88;75,18;39,39;Urbano
2017;Sudeste;10.000-24.999;31,82;84,53;55,80;83,78;40,00;Urbano
2017;Sudeste;10.000-24.999;13,46;81,76;54,29;79,35;64,71;Urbano
2017;Sudeste;A partir de 100.000;28,44;88,39;57,86;74,44;60,60;Urbano
2017;Sudeste;25.000-49.999;26,67;64,06;62,59;74,36;86,49;Urbano
2017;Sudeste;10.000-24.999;32,14;80,29;44,65;76,96;42,11;Urbano
2017;Sudeste;5.000-9.999;29,27;41,62;82,12;69,33;66,67;Rural
2017;Sudeste;10.000-24.999;40,21;35,62;70,39;83,37;42,62;Rural
2017;Sudeste;5.000-9.999;25,81;10,00;66,15;75,63;52,00;Urbano
2017;Sudeste;10.000-24.999;48,28;83,44;48,68;78,57;52,38;Urbano
2017;Sudeste;10.000-24.999;40,98;79,21;72,40;83,11;74,19;Urbano
2017;Sudeste;A partir de 100.000;36,79;97,77;51,94;79,23;52,48;Urbano
2017;Sudeste;5.000-9.999;31,82;87,22;60,56;87,32;50,00;Urbano
2017;Sudeste;A partir de 100.000;32,57;86,84;45,58;76,69;59,86;Urbano
2017;Sudeste;50.000-99.999;24,47;76,79;42,21;74,02;37,63;Urbano
2017;Sudeste;10.000-24.999;41,94;13,06;63,57;87,74;63,41;Urbano
2017;Sudeste;10.000-24.999;24,62;20,47;84,84;95,74;42,86;Rural
2017;Sudeste;50.000-99.999;31,20;91,85;48,38;75,98;55,71;Urbano
2017;Sudeste;25.000-49.999;37,47;58,75;57,86;77,52;74,52;Urbano
2017;Sudeste;Até 4.999;30,00;79,31;39,66;80,00;77,78;Urbano
2017;Sudeste;10.000-24.999;31,71;74,34;53,35;74,48;63,64;Urbano
2017;Sudeste;10.000-24.999;26,74;30,31;68,79;87,02;42,31;Urbano
2017;Sudeste;10.000-24.999;25,00;39,67;58,15;78,95;37,50;Urbano
2017;Sudeste;10.000-24.999;45,00;68,14;62,25;76,83;38,10;Rural
2017;Sudeste;10.000-24.999;58,33;61,39;61,39;76,19;62,50;Urbano
